accuracy,time_played,deaths,score,performance
99.17264466877617,104.96670145290078,16,934.0002404218188,2
81.88970284118471,67.09899636498399,5,913.2771019314739,2
72.16578198064722,62.71000653927041,4,795.0357801516184,2
58.571656977179664,12.820627238707925,7,496.03377499037015,0
88.82770118241692,47.5372610388772,1,996.3756038421704,2
81.08387035323275,51.82151806644428,15,615.9414855815528,1
49.75701636069348,53.870505898659054,19,327.36964033883,0
94.65563106963054,73.81896061500655,11,985.1171141687123,2
89.35223457539014,68.69628013995663,5,983.3806882617259,2
96.98799479751544,76.86956020727891,0,1158.2095594813986,2
83.5431705033016,94.13715876963411,3,1058.57466206991,2
76.80491175614739,99.42843125877029,16,723.598815835331,1
65.09458217743713,88.99353838491439,12,616.2783154766832,1
95.9637090012408,115.10760655504282,17,994.3280552557457,2
91.9638333700245,12.00558409439978,4,942.205533440741,2
42.713120206371364,31.53557842519007,2,488.1169426518836,0
41.58201846983512,10.831916247595633,10,279.4654671644201,0
62.58780201268297,81.22221855700633,12,608.3914397912416,1
88.63319984690997,108.78336038449856,3,995.0600716315425,2
99.23656775889667,36.78305262339292,13,926.5791093461127,2
49.02501346621169,111.97379992759373,10,618.0802999937616,1
75.6478429211281,16.629412931851693,9,589.1531175516452,1
62.85345139786129,112.78796294860658,18,627.4920440711329,1
98.19486386887618,48.67849559635979,17,844.5107126319317,2
90.52713538814251,21.156291129413816,5,821.4852306207129,2
90.29972228266827,63.44589351049582,14,759.5889997940508,1
68.12158958769822,38.24542244925587,9,641.38140424558,1
64.8891701402599,41.33601921581151,4,651.6785341388762,1
56.40442431584238,43.801896141891525,4,682.6454779696903,1
43.382529799055625,98.33284876159297,9,543.1209152461875,0
91.8833425753032,69.307740434278,4,1021.1335634581994,2
88.77406054780465,44.2438469071604,2,972.3822494924871,2
99.98306039716783,77.13671616420102,5,1145.6473953184388,2
99.79821022443431,88.77657416455129,3,1172.8611551598128,2
73.32590233615764,39.98864008068871,17,583.2246254477549,1
86.13924491083063,55.49040116778867,8,803.360192629008,2
96.68594379294568,23.40747026706423,16,926.7717267338962,2
90.97884344064468,29.926428448814836,12,734.4821534386648,1
54.84088610459186,84.92296393614811,14,492.62765206320654,0
67.03264811860561,29.958218246518964,19,362.50650385859416,0
47.7495649090897,67.76797220337662,16,399.9715014361133,0
97.24306163552333,87.9950887894676,12,975.9763157984088,2
76.3704780670528,21.756461540421824,15,620.4815256696096,1
53.71856833020776,72.40434415917939,3,550.0410900652147,0
80.30204106435141,38.22190620715001,4,875.1095064268609,2
77.08769442747375,115.92195627613378,4,902.3490867535243,2
61.48976308197043,63.19002113919172,8,613.8274131298946,1
46.81345553197774,98.65918047526739,16,472.0314797043655,0
80.29439173556798,70.52491963718879,12,777.0570908366523,1
71.2184620542276,14.775378614030108,1,743.3325056036794,1
86.33910350413836,79.64665131534245,12,882.6432786673386,2
71.2098100667196,114.65436764273227,18,692.8463679495967,1
91.1308900191124,76.17730021609643,2,1016.608105495881,2
73.11441032646914,100.11077453694692,9,788.0421959268239,2
73.65627829212318,107.26271096832485,1,946.6821387904725,2
92.5992161595007,35.08877491438257,12,771.3919067464553,1
64.20897197274383,33.32493238990493,18,488.54001747668156,0
48.04091370703844,77.20790877360909,16,409.25765115797674,0
41.72696057880034,55.21313167873752,13,336.4346825415769,0
85.30823534041714,102.38474331533924,11,952.4766679864234,2
77.21857308120788,109.00254357378122,11,819.1851357990727,2
82.24478608595342,48.876351723298995,10,761.0795144485114,1
52.777849690534644,36.055761487193024,6,485.6585816795342,0
48.18228853520618,95.8578066768248,3,645.6918491520081,1
40.87267994007291,40.22866391029497,18,234.6066326378948,0
61.03525352839582,100.48757503650462,0,778.0134753314721,1
75.39506121127798,56.61120790136391,2,828.2883290598376,2
63.53464270598394,83.43048892206176,12,589.2272914780012,1
66.24849532142375,20.5088845218135,14,458.25929956709,0
94.2495216696249,78.62452571442303,1,998.2493765387527,2
60.89532802139802,59.694444661095204,10,566.7966568520928,0
70.83936934958865,74.52693094930216,3,727.3368920904902,1
87.01918076446859,28.481562851934974,18,634.0141490315804,1
63.79256693927621,91.05611194386003,16,549.4031609866017,0
77.32520201367241,104.90767852975515,2,1005.6621300595147,2
91.74182252480472,33.84137800998532,17,679.3542409525357,1
96.97123741945853,20.52860110721779,7,867.7102571682972,2
48.82440885574228,12.600244465097003,18,224.36837052803807,0
95.59525750968967,80.61686504875927,4,1028.1791226192763,2
69.52697758477228,76.78034396976588,6,827.2932036583484,2
55.4946632979375,70.1367153985477,7,533.2916951239894,0
67.54814537429567,35.5141805727573,4,667.5395899391793,1
98.80195451712862,52.99965954960661,16,870.6221267287196,2
69.55708563957218,75.39239687047903,4,830.4148172887802,2
59.72509661725049,64.64435447450863,3,662.527597325012,1
78.00405125900355,118.6564072236376,18,651.448347012121,1
54.408737126691584,25.008372781240645,1,571.598905750122,0
44.551799686519836,86.46590094523532,10,536.0512225647047,0
47.73278331463895,54.47506449147213,12,420.3873325008551,0
47.682750337466345,57.10195764181762,14,392.8523117762953,0
49.11416161073766,88.93575422239938,11,450.8622249733255,0
48.32963035896461,86.16797664568067,10,447.3486773665741,0
78.45248468819287,119.03815930724072,6,933.503247928115,2
50.91280506394869,24.123371839953776,4,426.0558482053241,0
60.740036999431794,21.452061432258297,16,449.3726039769601,0
93.80730459436072,89.67726988416153,19,790.0952732686122,2
68.43769841577235,73.622560870705,8,710.3892418625587,1
80.05346431126162,40.15767332157864,13,591.5616438180614,1
50.33919227209779,18.736130588788527,11,356.17409047637966,0
51.53734112852025,19.42240745560736,5,419.925198839907,0
42.45211697598873,108.36099621305301,16,285.1453413189028,0
50.136103784329876,31.105405719061718,18,320.663953748238,0
56.71542034191752,45.57087183270728,18,470.3539240391685,0
50.62062905660481,34.93220424496868,15,407.54437852318273,0
45.322152025423335,49.049593641513106,11,420.4052420324499,0
47.238152266036046,17.63662270207027,11,321.94870966722374,0
67.64672608196355,67.09657699990974,19,565.9549262468463,0
52.38002310434755,17.43738199514364,5,544.8676549624493,0
61.85619166288453,98.03921586045978,3,776.4814398333294,1
70.20503625129142,35.70832901014764,5,639.2490119176083,1
81.42368971776192,69.40131060649617,10,778.070303461043,1
42.358728390465934,106.8086996317604,0,722.3395075855769,1
87.96462393454256,81.59651059519136,14,829.1020521283,2
77.67402336945446,68.62535652064687,10,597.7531607402836,1
44.905541916932314,45.676712842691316,18,196.9626716711961,0
92.41471744640663,46.630210436401775,17,741.1851601797457,1
95.25234403190879,83.64356507180091,16,931.6018323835683,2
43.66467759129183,119.35532973432842,18,391.7013177612295,0
56.61265888883222,82.80231088343164,13,589.4527934038484,1
88.37207678758368,71.35617591070275,17,745.1250020198679,1
84.89558142301951,90.37155612631707,18,661.4843003710484,1
51.07126116138264,61.172617351209,14,398.4797883863402,0
52.56095940020262,16.615657686086372,14,366.08815945151315,0
62.22832616748292,71.85264974657008,3,734.086078635035,1
69.07137911146128,115.33878129559183,6,768.6359662429647,1
77.09528629181776,29.28332365934256,12,631.9597001466743,1
62.134818374186345,85.90053799027324,2,897.3829716256135,2
67.75208296798887,32.10270575249621,15,455.0627998700373,0
84.8482562880254,68.94104529203894,8,899.4008231875192,2
42.20099217343587,20.634409461139157,7,253.4449557281473,0
55.146216660641244,59.540802988400365,19,428.7333638116962,0
82.80097515307315,93.17796617847706,12,789.7494143782634,2
93.71241026123195,48.23286766628803,16,813.6942508550427,2
70.70064652693996,83.14028969359399,16,568.7107645681775,0
71.92680911591894,97.4994956868702,16,688.8097225417653,1
46.430320680386565,111.98956014273979,0,642.8498123022733,1
66.84474200940727,35.810629004099894,7,599.3162689539412,1
71.9570359873014,53.92475073902389,18,579.5191616708133,1
54.54823021808378,26.765761466345918,5,502.4945512936788,0
56.15459385696286,119.17318523742128,2,788.9113814552867,2
62.63704978627736,111.97010647167248,4,780.768644873951,1
41.20427186666358,69.39528433086156,12,374.20797139072266,0
59.3247499349907,102.62366238140633,14,610.7491476803898,1
52.68688041979268,67.30537749992465,13,448.97863646821907,0
59.64984113067488,78.59442568030357,15,478.88477336726726,0
47.18572790915508,19.803687532761828,17,229.8490408605849,0
93.4316368443937,93.07974625464887,10,1030.2328199449064,2
75.61554721324292,24.048483199875832,2,780.0610927360083,1
80.74613914866939,100.86743932777813,9,831.9513474717264,2
87.3502743164403,96.02308964374245,9,950.6269528712738,2
69.90653193574343,87.96191675172741,15,673.4049321078461,1
45.21521728524542,13.977641857723832,11,341.1074103577924,0
72.22639250911287,43.34411915398615,1,745.0603033805367,1
75.21046708125274,38.942382690192716,8,675.8698864786182,1
84.7263684510598,49.6150048218671,2,882.6522333349816,2
65.89957277378076,19.64070214402224,14,470.2447364225424,0
47.65481816773382,113.06536053341691,2,699.6248620013588,1
57.026554347923465,70.9182464783614,18,456.9112766725081,0
61.78493778391811,43.60767417238259,17,468.82557404180443,0
78.75503447989607,53.66796687817118,7,857.5872356738791,2
74.24669828013472,59.192279455531924,16,655.2960883369926,1
61.36580355387078,76.0653766696679,7,653.6987076282392,1
99.19091492757877,66.72473704661476,6,976.1643645663924,2
76.34648916141323,111.1331170535859,6,860.0037752977606,2
54.233607504159664,64.66598311964133,2,628.582787896968,1
46.106948357224226,119.13738163056439,0,740.8007382001767,1
49.171548351059926,103.65674535196054,3,652.6623775092156,1
54.757463703070485,32.93615657930694,4,520.6371524448966,0
49.64088239557334,112.36547361083079,0,684.4951268910337,1
51.19402144307834,22.80030376740237,14,344.06191151952675,0
57.10571012163082,99.91946793403108,4,755.3954151952254,1
50.40241571768529,51.86856228242381,12,507.3122470304563,0
93.8059254775855,106.57717524895764,7,1035.925175372287,2
44.81402473969853,105.48623591181953,7,551.8755601824945,0
71.47068337421528,98.65179401293832,4,791.3133364601604,2
64.6238096193797,96.90334799377675,8,817.0044206363237,2
98.94271701451638,43.514705300784485,0,1006.4064388389285,2
46.72233413008314,18.901121135637737,3,518.6086991611344,0
63.871335942744494,54.32781966416776,2,699.102201105157,1
98.16822599652212,29.087696648515955,1,994.8893285702371,2
91.93042755363882,86.4446197792708,7,931.6933365006334,2
89.02432425695679,48.07096991915641,8,986.8876148782374,2
55.474169622696394,117.31712209459064,1,785.450521580065,2
50.25325524340395,80.50692850798652,13,469.61043130521574,0
80.11859319546586,100.47286199977971,13,851.4682739319451,2
95.76255934765516,24.577714001603326,3,929.23938519826,2
73.40577358083578,104.82159304998848,5,868.793219669885,2
74.29676136819398,111.50329095647338,10,818.7910099354926,2
56.79874561961705,63.57681107008295,2,639.5337917189298,1
86.16957599151621,76.68782315260752,7,970.0533101796728,2
51.2226249134514,94.1290780993295,2,659.5516847583777,1
59.42075418425462,29.23224899864538,13,380.01543717139555,0
65.526186316985,65.28226841097867,12,590.7515318157638,1
70.4566227210673,53.85293305495444,12,644.731026906277,1
54.544583944904815,26.1011391378474,1,537.9734560303625,0
46.89020948435221,50.42878645206846,12,349.02992808913706,0
76.63720254649795,17.498954032404292,18,504.0569816234861,0
57.31783319441534,12.839309764443568,5,584.9187344763886,1
74.87429328535674,24.868291807030502,15,549.1216153353432,0
49.26176291645214,115.94266227480912,1,780.9588046416912,1
68.86840611128905,70.44824894845186,7,693.8330371023775,1
71.95536595309515,116.2404377268542,16,728.2852417974871,1
43.109412209345614,57.57476661631452,1,508.93152161509767,0
60.196256691635234,44.299774639378555,9,593.266274709633,1
48.064880616338456,65.67560491242685,15,331.0863082599743,0
43.80249822836606,58.346285749620115,5,516.8605277617625,0
99.39761394339672,21.623115268791828,1,1027.915839987035,2
59.34123069848338,80.49089461592268,1,707.3945053778067,1
88.5924667512781,33.76420007605596,12,765.1419934293854,1
55.27843928582583,78.15467503876125,14,575.7864899873896,1
80.89016333343577,81.52212016379687,1,963.8380989059907,2
85.61367159338118,26.722733844151293,6,784.4457828264824,1
75.73832443647066,16.748458982173496,2,700.6454981876478,1
68.2945713130095,95.88377446752838,7,794.9834757367016,2
64.71045484883611,60.57804661462522,13,583.0529040681458,1
60.93209599257972,16.398017505602336,6,586.8680296914131,1
95.77174865486955,119.43529488867439,6,1033.4768393415522,2
89.83716446726375,16.35586170960033,0,872.4703454472631,2
97.90161463999075,86.45387517444085,16,969.2678567113843,2
47.45783340913268,118.2046817789755,8,607.5547799882448,1
83.85204851221866,36.309811463751814,12,757.8101506115682,1
96.30042740926227,25.64743055559158,18,696.1647835984082,1
50.87398396993961,23.35234333646718,18,236.3951664558845,0
43.98977604200665,43.360266232435514,16,336.181225794542,0
84.46723895740354,21.115039211171137,9,803.8213507346352,2
74.46838679079471,86.13774758635451,9,727.5433887292036,1
90.50972660549633,16.852097794306896,3,829.8329368509347,2
48.38634259757737,66.03643409647687,7,505.50664563310517,0
87.71603871159341,119.63665392382745,19,791.4662722947887,2
52.09763920286467,99.53672964566206,19,394.04100736766964,0
49.81935657194227,77.6741382054112,17,335.97292980887556,0
49.85594787585958,43.687898286527286,13,367.513582917632,0
88.87448321388293,78.62854199208023,17,733.2671789913464,1
79.911833241772,67.97456103028168,13,685.2974093278216,1
71.38392548614716,56.869172227940865,19,557.4971916456686,0
61.529829047410146,24.378141441421942,14,451.2946616425765,0
92.6320324487865,107.52646367645134,3,1120.6171859173744,2
63.546706445358126,59.47631137034548,12,491.9680154268069,0
88.99596636829463,31.408476300284157,7,848.2706467750028,2
66.3480945142131,50.453528596501855,17,613.1698794434267,1
62.61666576549445,55.554272778181975,11,553.6615789970285,0
67.76078714017639,101.02916851235618,13,725.9036587550911,1
58.08267244984852,90.69758186175423,1,788.0222306607147,2
84.85656281057507,94.62353830054738,17,826.0726351069092,2
70.16322340554875,11.213439087151194,1,717.3921965826561,1
53.93276170880904,55.776939799773764,10,529.1857958248486,0
93.97447439647411,62.9478566798856,8,980.5911383251625,2
63.033473282392684,12.111150450536236,11,521.3293351407171,0
72.61317166683932,38.57945296195376,16,507.4197139166309,0
94.38832665787282,93.63188054343485,14,835.7778035383986,2
77.45427975483952,25.082067630189897,16,507.0277556380346,0
47.013882442501846,68.88411445978508,17,339.3990537254554,0
96.3899274168085,33.67220592189612,5,985.9400227330095,2
77.66248318428507,11.33328521082826,16,504.07083838892794,0
60.09433687942517,36.53216033594956,17,465.20621239537104,0
48.35632435980324,117.34611304010592,7,588.14171095285,1
87.64151135621776,98.16908230712886,8,928.1155176167314,2
77.20436535571082,115.55343087531368,5,886.3451655137555,2
72.0076655185793,63.66394483189987,4,693.1652268987791,1
93.63355498305745,22.070981854525385,11,826.9432199613576,2
87.31583267347185,70.27554378710622,10,949.3427999508594,2
49.100492783965066,59.9815068015957,0,607.834715266214,1
58.70332406773289,102.87927910135775,10,550.2602167953017,0
54.90934838886794,20.789083886266905,18,359.6887922420355,0
84.63677755436062,63.7065250723956,8,772.540926183248,1
42.011946084146764,26.50535311633827,1,397.67844722468493,0
74.193381092279,45.714351957906594,11,656.4456062229247,1
85.74752114444144,91.10927851265797,3,1000.8359403967402,2
92.60593820570497,62.36199423056432,3,955.3501704598369,2
60.52490492295445,51.34771136603462,17,439.07866913331463,0
89.27543828032077,53.39239064270389,14,825.2972841266497,2
46.63790421731243,60.53914452465853,18,360.0662754628424,0
90.7871375040711,96.35181982207625,12,983.1478357755766,2
47.649319739918944,108.12931578342578,18,518.2227615807157,0
63.837237433622036,115.08681551543211,16,669.0404714501403,1
87.83772194677321,96.55937248808246,5,985.659138723685,2
48.99504564092643,44.6947585322814,15,397.3056630299757,0
53.75508371395849,85.69481766951964,11,567.2762841788833,0
83.33515410358397,58.13634364609311,18,704.9425772043387,1
83.20219219276447,38.01376842506563,4,856.9103980313603,2
78.46885797311784,102.4958737368515,16,704.077622097186,1
81.636906668026,14.22689838585575,0,793.4180430608749,2
72.56346660085578,109.19381913489659,9,804.1663942245938,2
55.10794353441717,60.762521108720755,14,470.0499813539318,0
60.741759610235164,80.09216244891084,10,583.6298748535876,1
50.89586300808554,82.5289314426361,12,515.1835903965563,0
94.5070336800177,108.462951477719,4,1206.0345349575746,2
75.00350768596724,80.03366503839281,0,822.8858709725451,2
64.0510850058184,77.53269432360679,11,659.6884625835855,1
67.72034821864796,17.331724461675897,10,558.5682000652907,0
96.83700037670891,67.02488241397245,16,884.9525463617668,2
49.20108418696481,26.518590089874582,3,478.51228702638275,0
75.17378992100782,91.11771455936342,14,716.6703340764468,1
70.35332073306796,66.3444112893942,8,722.6970524598729,1
76.68725412607887,84.82505571291887,19,636.4409585098634,1
41.08661102925043,14.584019066262268,18,94.0070825565339,0
92.3274345366491,19.327121765038356,18,680.232837364345,1
95.92709694901674,88.79557268689504,11,901.0404334541478,2
73.90799101535254,17.92927695985407,4,747.598119602249,1
81.79904943261354,17.838240054178446,9,625.3897193805863,1
95.34996287063774,11.33193227583762,16,787.5962122308472,2
82.43431805880391,115.21515381294282,4,1016.2516382240988,2
49.15234257485568,91.12591954049077,15,470.44469561623316,0
74.57730161000879,48.85765493522706,6,645.2728325781501,1
76.40290278297135,42.61891394164208,8,712.8368838084199,1
65.44784027814316,48.46735527204345,2,779.0912847585116,1
84.18665413748337,95.21188842993,14,796.3599192831791,2
96.06202088614089,82.75076721774559,15,847.2186357987144,2
95.53411077440657,30.371512465421475,17,729.2506279246231,1
67.05036228424792,29.15202688674928,13,530.3937954840109,0
46.79428275044532,20.823521468473704,2,437.02134792576004,0
99.09047193774008,82.6332991671472,11,1052.8621793161599,2
90.33388518675605,94.08099284439095,8,968.2674610568229,2
47.47976087219601,39.15510711575044,6,435.32935555606457,0
95.25051295704233,12.30394571340041,8,792.0458446554453,2
92.1937817237277,19.038883422407007,12,804.2379143460379,2
71.13028342756432,116.46460383295336,17,712.3153566771181,1
75.47652614469575,42.49892552251623,4,740.1526671827554,1
63.94016223220781,94.6145462621947,12,536.8142634307603,0
43.28569832932188,78.71299257396902,3,565.8210779199511,0
60.11183449875406,52.01336036181855,1,680.8048961481276,1
88.17120691588069,32.625598841511064,15,738.7668252381126,1
40.27792138027617,23.352505997534706,8,427.342952479813,0
60.00995030146865,77.65142648427533,8,634.0607637977841,1
63.8901216154566,95.20971587015667,5,728.6287170527407,1
72.24373617627538,80.82946788952438,10,676.7301991593855,1
95.19133698476563,68.33323465740742,0,1072.9587495877186,2
60.780759661957674,14.61463457747999,3,600.0657332553188,1
60.81719211377366,116.53376553538222,12,663.904823238439,1
84.25007488658491,97.8585610820032,12,944.3911380332107,2
67.13307645338843,42.21042403710612,12,600.7058908813937,1
53.47628937639892,117.79673622947357,1,748.6163226475758,1
67.1463709679616,76.20697485999543,8,668.5496304579333,1
48.45142122278799,74.06649240279711,7,540.9808352226402,0
50.5832191903734,92.28804973724853,6,555.0578834590981,0
69.90206636436878,99.29467668991514,3,861.6015710004135,2
65.13552697027288,82.21264680646529,17,585.1512596609015,1
94.890754064086,24.090532100282005,2,956.2659937028516,2
61.74363394699799,47.209425659394824,5,605.3408685855125,1
74.8353010166826,112.08920043586546,11,698.2665686718117,1
77.93585727517183,34.70771730282371,11,740.9658436783852,1
40.78566739530002,50.938372622126465,7,424.8984387095171,0
79.81224232100263,57.52845712386156,0,934.5602015369885,2
50.682158012185084,58.33454886638974,3,500.42306106576535,0
97.66421904816731,77.4233540743978,10,1050.4808336174715,2
48.91976366518678,113.73834215191783,2,663.4134776247995,1
64.87744742362142,36.47619830157555,12,527.287105704391,0
45.12098008471863,23.365151393100987,16,204.475760862447,0
99.81245511075684,31.721753884593106,9,837.2207723097622,2
70.13170061987455,107.56173902301964,11,809.3077998309632,2
75.72310103920262,81.03918939207266,14,773.6392576460528,1
44.02458864330565,41.44974681630761,9,379.86897249800535,0
84.99762822395067,99.7541632865479,13,820.5153803222848,2
52.594335585735145,104.75069959997796,12,536.5925466005945,0
93.88325736644282,103.11657725593058,4,1067.584978674512,2
52.308378428920435,111.081918700351,5,610.2546355809263,1
51.441263239819996,37.74651221906977,1,560.2928960641475,0
42.192980070885696,93.0546121620906,16,375.6941246797545,0
68.32401670659996,60.6593447001554,3,810.4667188487481,2
73.89046799575698,102.61984081790676,13,749.856569794069,1
43.94251836570114,90.13397448777745,9,405.8755471875945,0
86.53165700170064,95.40921911496972,2,1043.8124014068796,2
67.19733008488166,82.17780214491786,2,793.5323770551645,2
71.4634161596548,29.517164641667755,14,632.1889755790768,1
66.44576481629369,69.95296107866321,5,800.8364604224637,2
64.04578365251956,118.3136713476959,16,710.3078948339523,1
73.57841987849307,113.11268731468309,11,768.9301766456327,1
49.31441475584275,14.749110937671283,19,337.1351231006479,0
50.91568782971627,28.129629730238083,10,432.9632630024241,0
91.70713726081104,24.49016508000181,3,1002.3707230515456,2
96.76692772801796,89.85779009838251,5,1047.2538767853564,2
62.398558976785175,99.95638628426396,0,808.9685254558983,2
56.244680388613226,33.486250294173914,19,358.12067210808425,0
78.63997259434095,65.64379622470119,15,700.2811988735089,1
64.52405026588579,102.477333081232,14,702.9357659947804,1
41.52318133962069,90.60816992428757,16,344.8416873173593,0
49.36915584197142,69.6460926041033,7,586.2144931434386,1
82.95833373084386,74.93824595046502,11,851.0715545660012,2
79.53543651460907,65.9196601607908,9,781.5240745373148,1
41.62575955020901,42.73032964507026,14,324.4520856663463,0
53.318329715976965,72.15241921449177,8,533.8248832471007,0
53.86448779528428,85.77738322550998,1,812.709934404149,2
80.3135646159237,106.06552074468884,4,822.0500715948924,2
41.18263226526185,79.99204893771729,5,530.457580752805,0
46.24651491907443,93.72336907474738,6,471.6820918763866,0
87.99496512239136,27.60787984500303,0,923.8825757530162,2
50.71267972326002,60.77132218617689,6,534.3890371313917,0
79.16476647111247,11.026478180980263,19,604.0822990187694,1
54.29096686280359,37.13467509737853,11,417.5714082189484,0
45.96648356556071,89.91078866243053,15,479.887008763557,0
54.590331459967246,119.09909464842998,15,500.16067188529263,0
83.33601591133956,20.90959095459375,10,792.5128272103263,2
91.34178808637714,54.16437474474171,3,953.0293582580813,2
89.8131918740195,98.00780655690754,12,917.8192578160658,2
63.83101177710729,32.44391980917887,6,596.3790242339104,1
80.08510819423877,71.05934442325149,3,962.087944494671,2
52.29905772494926,90.63784256326423,14,548.6532545377086,0
57.588863815660794,77.75839952861969,18,483.58052324307357,0
93.78014911126718,30.682720807695773,8,821.5735134987247,2
40.780115410644164,49.09230255543134,10,320.23466581579214,0
45.13051185126808,96.2170962933937,7,487.3104848241619,0
52.47317530876164,70.96491655452184,0,554.2544418570519,0
41.59193223242918,10.575257489720402,7,395.1357423962349,0
50.88612610538784,93.70898360309032,12,499.8880519429241,0
74.98249365818154,13.884249043426298,3,715.668736454053,1
65.28547303554987,92.03071610043554,7,806.7212742276479,2
93.56030266461849,32.272861618176115,2,946.3493197632188,2
89.04661370430645,115.38808281313182,8,959.2187558850317,2
60.509041101872555,50.47348264322929,1,679.8000952794349,1
55.56540600587755,45.962477797188704,1,575.945563059308,1
62.78154449003601,26.377685536568915,12,517.7886044378957,0
75.41769655088846,43.616463703923635,14,612.7267890035234,1
56.08381844937257,106.43158380110206,11,583.3377815662393,1
77.44893447094805,119.59677713899721,3,938.9877403864598,2
64.56469913147443,50.51404835575332,7,636.3640133341504,1
73.1228308511188,59.34716940499968,8,734.0967035971801,1
66.16759174811901,89.42780320230108,4,754.5327694654161,1
57.66794557251506,107.4815358511582,19,488.7042306227096,0
96.9071984177294,75.23487676054626,17,860.4655963574193,2
85.81634764958565,53.067826799561225,10,805.1782233180019,2
48.40679054598715,55.388402493348615,14,386.3985087903194,0
92.10807855387478,86.51799611464875,8,940.2832376056446,2
69.24587189497082,10.354008996470656,16,523.3963823989741,0
93.67313361364549,78.15482712058248,11,932.8823992480958,2
87.99131535683891,49.10423114854931,6,862.929278224244,2
65.512810268154,97.36170644047927,9,732.0707264314253,1
41.348158499207045,20.22897038054454,9,315.2210958122238,0
56.12064156309677,74.70224936432295,12,443.9195966354302,0
72.49805287965202,62.907017887473614,18,597.8421990825489,1
78.00869318956885,80.65580784957501,10,740.4232374756291,1
55.47326112599214,17.13389539312652,12,455.72179120773984,0
48.36136444436945,73.79821661709444,7,514.122595733211,0
90.09581420795794,71.7633046755476,7,978.4882663002278,2
99.06413084221313,71.6726103857788,3,1057.4756015338087,2
71.54141093816115,76.38364332561002,14,661.6778593898636,1
50.30075715089821,84.41147309489985,10,582.3426927241256,1
56.338439591162135,98.54878996488468,10,597.0311485206496,1
41.103440592848,39.68027921410358,0,460.85410941989693,0
94.85792839362995,100.75543511980683,16,942.8421848650025,2
47.06506497340847,64.80812504897989,14,422.0499796695925,0
74.59098853085521,18.476410704776427,19,470.42525004736405,0
56.44331324123236,16.44060221683771,5,423.0412858251109,0
73.2506801509476,46.766215056566686,14,585.5380827476915,1
79.08522330111185,96.33866748226143,8,897.3975440599625,2
89.7845082224321,87.84490282150074,13,839.7831783961363,2
52.3852763056362,96.7476461139647,17,461.8011634334816,0
40.65974971950883,66.89959620857704,16,267.5224427139252,0
48.213137804128436,58.42188977510396,17,247.36679946518984,0
94.0011185108863,26.219777937691234,4,898.676682132249,2
92.43340465375091,46.10120289702427,19,765.1930533660434,1
75.8447861302185,57.74213027912628,19,470.4194978571469,0
76.0310116260192,19.746047264757895,8,692.4105783134867,1
79.90220047277532,34.26731479823324,10,658.2531727542491,1
50.522276717406974,75.80478234701127,0,687.2544353418019,1
94.8647167554976,90.92294256631088,17,911.2089994812804,2
65.12623149352439,119.81822625322447,5,807.301370696129,2
62.98831169496985,112.64246644779135,1,831.6846419062202,2
71.13506231697025,80.68217194887107,14,622.3968322106296,1
42.817958006503304,56.33728586234792,13,278.5749817844806,0
49.97700212536476,79.9795101179056,4,684.6336868061455,1
84.28201698558223,96.42167798882552,5,917.409954474917,2
44.967920075507585,23.016981001572603,5,499.1029693180447,0
76.1891265679833,55.089537866591705,17,574.0953394230074,0
54.72094658087926,102.37825141991789,13,583.2254881655148,1
63.35773684251859,52.22162471263484,9,546.1302598677738,0
57.32162420624199,72.90594983499051,13,550.1978925775018,0
61.34036298789695,74.6546296948418,12,566.433521410997,0
83.14275431105473,30.29238784470033,2,846.3865107661644,2
57.8273029373905,49.84589858175172,5,633.4659850266311,1
73.98427841781384,46.796241761612535,7,704.9781994474084,1
68.56302413194598,12.881637938527128,11,474.98609242425925,0
79.8202699217589,12.661094028049078,12,681.5901654441598,1
96.20978435948548,101.48667480433508,10,957.7761637044085,2
83.95432583261501,40.037789097009366,11,780.4447007400644,1
52.896422715445404,66.9886642862697,0,711.5913829936435,1
41.87098810367708,42.85981309476504,16,245.65481290868993,0
55.73584265798951,113.47471696268745,15,618.4255027098592,1
75.70467584201529,38.522643475235114,10,708.1812307636873,1
43.08554880905502,57.26224940128286,12,330.5869158858771,0
69.78197483207418,106.0003275533062,17,724.891853540658,1
75.81057093501335,102.61269234709896,10,756.2475029573619,1
60.05463344901765,30.471155963090506,11,477.6536249211792,0
86.25473222474932,98.29076407752815,5,973.813110221583,2
46.39589518802631,60.40055754116819,8,495.02125201351225,0
44.50826690414853,63.12657592938908,15,402.1074857693201,0
83.6913253722162,24.682796965753816,3,893.9184254988053,2
69.72947897237191,18.866166513283712,2,716.2145387290018,1
81.30414378566417,90.07332376711418,15,754.1746301676917,1
66.08964031622477,64.61072675908298,11,533.8186445990322,0
54.78412199434641,58.053577287669754,10,448.24108179604275,0
89.14613906045199,90.24590515176364,4,1100.2859753726189,2
87.96495273813875,94.20641888902207,17,721.2587657843047,1
81.6817882512656,27.47989844362889,18,562.5531472378084,0
56.32870823379776,77.12476644254055,5,699.7669293255632,1
75.41384001214523,24.888949050545406,17,559.4019631824115,0
61.65843381640161,92.65125946319502,5,773.2891106406908,1
45.49492439959805,82.26506718938535,3,601.620795938285,1
95.03881452773456,115.22760831918038,11,1089.3224887837505,2
48.209117855137684,17.58538179920633,18,262.0333064780338,0
97.01424122924814,16.276019326637975,1,1020.866837403333,2
